stimulus,condition,raw_score
219,Inventory Manager,46.38461538461539
221,Inventory Manager,46.30769230769231
223,Inventory Manager,54.76923076923077
226,Inventory Manager,53.84615384615385
236,Inventory Manager,56.46153846153846
248,Inventory Manager,56.53846153846154
257,Inventory Manager,57.92307692307692
258,Inventory Manager,50.84615384615385
269,Inventory Manager,54.0
271,Inventory Manager,50.84615384615385
280,Inventory Manager,48.38461538461539
29,Inventory Manager,53.46153846153846
337,Inventory Manager,53.76923076923077
340,Inventory Manager,56.07692307692308
351,Inventory Manager,54.23076923076923
353,Inventory Manager,49.15384615384615
35,Inventory Manager,52.84615384615385
365,Inventory Manager,69.23076923076923
366,Inventory Manager,57.15384615384615
367,Inventory Manager,57.69230769230769
371,Inventory Manager,64.61538461538461
380,Inventory Manager,44.46153846153846
383,Inventory Manager,53.0
384,Inventory Manager,48.53846153846154
411,Inventory Manager,66.84615384615384
420,Inventory Manager,57.07692307692308
426,Inventory Manager,32.69230769230769
432,Inventory Manager,50.30769230769231
435,Inventory Manager,45.69230769230769
443,Inventory Manager,57.0
444,Inventory Manager,55.76923076923077
476,Inventory Manager,54.46153846153846
478,Inventory Manager,56.38461538461539
481,Inventory Manager,49.46153846153846
483,Inventory Manager,54.07692307692308
486,Inventory Manager,60.76923076923077
489,Inventory Manager,50.69230769230769
499,Inventory Manager,52.84615384615385
503,Inventory Manager,69.53846153846153
504,Inventory Manager,51.0
507,Inventory Manager,60.30769230769231
521,Inventory Manager,57.84615384615385
532,Inventory Manager,55.76923076923077
533,Inventory Manager,57.46153846153846
539,Inventory Manager,45.61538461538461
557,Inventory Manager,54.46153846153846
560,Inventory Manager,54.53846153846154
564,Inventory Manager,54.46153846153846
569,Inventory Manager,61.07692307692308
574,Inventory Manager,62.61538461538461
583,Inventory Manager,58.23076923076923
588,Inventory Manager,54.30769230769231
593,Inventory Manager,58.07692307692308
605,Inventory Manager,54.30769230769231
626,Inventory Manager,54.30769230769231
629,Inventory Manager,51.61538461538461
632,Inventory Manager,56.46153846153846
635,Inventory Manager,49.84615384615385
642,Inventory Manager,48.84615384615385
644,Inventory Manager,62.30769230769231
645,Inventory Manager,47.23076923076923
660,Inventory Manager,64.0
662,Inventory Manager,53.61538461538461
663,Inventory Manager,54.15384615384615
664,Inventory Manager,64.92307692307692
676,Inventory Manager,55.38461538461539
67,Inventory Manager,70.92307692307692
688,Inventory Manager,56.15384615384615
696,Inventory Manager,49.53846153846154
697,Inventory Manager,45.46153846153846
698,Inventory Manager,56.69230769230769
700,Inventory Manager,49.61538461538461
703,Inventory Manager,59.30769230769231
714,Inventory Manager,52.84615384615385
730,Inventory Manager,61.69230769230769
735,Inventory Manager,53.30769230769231
740,Inventory Manager,58.84615384615385
748,Inventory Manager,41.07692307692308
74,Inventory Manager,51.61538461538461
767,Inventory Manager,51.46153846153846
775,Inventory Manager,54.07692307692308
784,Inventory Manager,62.46153846153846
787,Inventory Manager,54.07692307692308
795,Inventory Manager,56.46153846153846
800,Inventory Manager,59.53846153846154
801,Inventory Manager,50.07692307692308
806,Inventory Manager,46.76923076923077
811,Inventory Manager,63.53846153846154
813,Inventory Manager,48.38461538461539
815,Inventory Manager,57.53846153846154
85,Inventory Manager,59.23076923076923
861,Inventory Manager,70.92307692307692
866,Inventory Manager,60.15384615384615
86,Inventory Manager,51.61538461538461
871,Inventory Manager,56.84615384615385
874,Inventory Manager,49.53846153846154
87,Inventory Manager,62.15384615384615
883,Inventory Manager,50.30769230769231
884,Inventory Manager,51.38461538461539
898,Inventory Manager,51.0
910,Inventory Manager,47.61538461538461
914,Inventory Manager,54.76923076923077
91,Inventory Manager,64.23076923076923
920,Inventory Manager,56.92307692307692
925,Inventory Manager,57.76923076923077
931,Inventory Manager,50.38461538461539
937,Inventory Manager,54.15384615384615
944,Inventory Manager,57.92307692307692
965,Inventory Manager,55.15384615384615
975,Inventory Manager,69.07692307692308
977,Inventory Manager,62.46153846153846
980,Inventory Manager,60.23076923076923
982,Inventory Manager,57.07692307692308
991,Inventory Manager,50.30769230769231
9,Inventory Manager,66.1875
103,Inventory Manager,59.3125
115,Inventory Manager,70.9375
122,Inventory Manager,50.8125
133,Inventory Manager,68.6875
134,Inventory Manager,66.5
139,Inventory Manager,73.875
141,Inventory Manager,62.6875
142,Inventory Manager,69.0625
145,Inventory Manager,62.4375
14,Inventory Manager,31.375
161,Inventory Manager,72.6875
194,Inventory Manager,57.125
198,Inventory Manager,55.625
202,Inventory Manager,62.1875
212,Inventory Manager,65.1875
227,Inventory Manager,57.875
22,Inventory Manager,71.4375
246,Inventory Manager,63.0625
24,Inventory Manager,66.0
276,Inventory Manager,68.4375
277,Inventory Manager,57.625
27,Inventory Manager,62.875
282,Inventory Manager,65.8125
287,Inventory Manager,67.9375
288,Inventory Manager,50.0
28,Inventory Manager,63.375
295,Inventory Manager,75.0
299,Inventory Manager,60.125
302,Inventory Manager,54.0625
304,Inventory Manager,28.0
312,Inventory Manager,69.375
315,Inventory Manager,64.125
317,Inventory Manager,67.0625
31,Inventory Manager,64.9375
323,Inventory Manager,67.1875
324,Inventory Manager,61.6875
332,Inventory Manager,68.4375
339,Inventory Manager,51.5
341,Inventory Manager,53.5625
346,Inventory Manager,66.8125
350,Inventory Manager,53.6875
360,Inventory Manager,72.75
363,Inventory Manager,65.375
370,Inventory Manager,53.1875
376,Inventory Manager,75.5625
398,Inventory Manager,70.9375
409,Inventory Manager,57.875
410,Inventory Manager,64.25
416,Inventory Manager,77.4375
42,Inventory Manager,62.125
441,Inventory Manager,0.625
44,Inventory Manager,60.5
454,Inventory Manager,63.875
455,Inventory Manager,52.1875
461,Inventory Manager,55.375
462,Inventory Manager,58.5
464,Inventory Manager,63.5
471,Inventory Manager,61.5
475,Inventory Manager,60.4375
484,Inventory Manager,67.1875
491,Inventory Manager,63.875
506,Inventory Manager,66.5
517,Inventory Manager,39.375
518,Inventory Manager,60.375
51,Inventory Manager,71.25
529,Inventory Manager,55.625
537,Inventory Manager,67.6875
540,Inventory Manager,66.5625
542,Inventory Manager,52.6875
547,Inventory Manager,70.0625
549,Inventory Manager,57.125
553,Inventory Manager,65.375
554,Inventory Manager,56.3125
55,Inventory Manager,60.125
580,Inventory Manager,64.9375
585,Inventory Manager,71.5625
599,Inventory Manager,42.8125
600,Inventory Manager,57.875
609,Inventory Manager,51.75
613,Inventory Manager,35.125
616,Inventory Manager,54.5625
621,Inventory Manager,60.0
625,Inventory Manager,60.5
634,Inventory Manager,66.0625
641,Inventory Manager,64.625
646,Inventory Manager,48.875
650,Inventory Manager,66.625
658,Inventory Manager,61.5
66,Inventory Manager,62.9375
671,Inventory Manager,63.25
679,Inventory Manager,52.4375
693,Inventory Manager,64.625
706,Inventory Manager,66.3125
711,Inventory Manager,54.6875
718,Inventory Manager,51.6875
738,Inventory Manager,62.9375
753,Inventory Manager,54.125
755,Inventory Manager,52.625
75,Inventory Manager,56.1875
762,Inventory Manager,52.4375
766,Inventory Manager,72.4375
77,Inventory Manager,61.5
783,Inventory Manager,61.0625
789,Inventory Manager,57.3125
810,Inventory Manager,64.375
814,Inventory Manager,63.75
817,Inventory Manager,47.5
822,Inventory Manager,65.5625
824,Inventory Manager,73.0
832,Inventory Manager,54.875
83,Inventory Manager,64.75
846,Inventory Manager,56.875
853,Inventory Manager,58.625
855,Inventory Manager,54.75
875,Inventory Manager,14.4375
880,Inventory Manager,61.6875
892,Inventory Manager,71.625
8,Inventory Manager,54.875
89,Inventory Manager,59.1875
899,Inventory Manager,52.4375
908,Inventory Manager,49.0
921,Inventory Manager,68.1875
923,Inventory Manager,59.375
932,Inventory Manager,58.625
946,Inventory Manager,61.6875
957,Inventory Manager,64.6875
960,Inventory Manager,58.625
969,Inventory Manager,72.5625
978,Inventory Manager,66.6875
981,Inventory Manager,69.5625
983,Inventory Manager,62.1875
985,Inventory Manager,66.0625
987,Inventory Manager,50.1875
98,Inventory Manager,59.9375
990,Inventory Manager,65.375
1002,Inventory Manager,51.705882352941174
100,Inventory Manager,50.11764705882353
116,Inventory Manager,70.70588235294117
136,Inventory Manager,46.88235294117647
137,Inventory Manager,64.76470588235294
147,Inventory Manager,65.11764705882354
149,Inventory Manager,58.11764705882353
154,Inventory Manager,59.88235294117647
16,Inventory Manager,51.588235294117645
179,Inventory Manager,55.0
180,Inventory Manager,62.705882352941174
188,Inventory Manager,52.88235294117647
189,Inventory Manager,62.705882352941174
200,Inventory Manager,60.875
201,Inventory Manager,63.294117647058826
204,Inventory Manager,52.94117647058823
208,Inventory Manager,56.5
211,Inventory Manager,62.5625
224,Inventory Manager,71.3125
232,Inventory Manager,61.1764705882353
233,Inventory Manager,57.11764705882353
253,Inventory Manager,52.0
255,Inventory Manager,38.5625
25,Inventory Manager,51.64705882352941
259,Inventory Manager,49.588235294117645
264,Inventory Manager,57.375
267,Inventory Manager,56.375
26,Inventory Manager,62.94117647058823
274,Inventory Manager,56.88235294117647
296,Inventory Manager,57.411764705882355
2,Inventory Manager,58.76470588235294
307,Inventory Manager,53.11764705882353
308,Inventory Manager,53.76470588235294
313,Inventory Manager,62.8
334,Inventory Manager,72.17647058823529
33,Inventory Manager,54.470588235294116
354,Inventory Manager,55.75
379,Inventory Manager,42.05882352941177
386,Inventory Manager,61.4375
38,Inventory Manager,59.529411764705884
395,Inventory Manager,48.23529411764706
3,Inventory Manager,52.1764705882353
401,Inventory Manager,51.3125
403,Inventory Manager,61.1764705882353
407,Inventory Manager,68.23529411764706
421,Inventory Manager,58.1875
423,Inventory Manager,59.5
425,Inventory Manager,62.35294117647059
442,Inventory Manager,47.23529411764706
447,Inventory Manager,60.1764705882353
449,Inventory Manager,63.0
450,Inventory Manager,54.1764705882353
453,Inventory Manager,46.588235294117645
458,Inventory Manager,63.9375
47,Inventory Manager,60.3125
490,Inventory Manager,55.0625
49,Inventory Manager,61.1764705882353
525,Inventory Manager,61.0
530,Inventory Manager,65.05882352941177
538,Inventory Manager,55.294117647058826
543,Inventory Manager,52.35294117647059
565,Inventory Manager,47.294117647058826
567,Inventory Manager,61.76470588235294
582,Inventory Manager,63.88235294117647
589,Inventory Manager,57.1764705882353
597,Inventory Manager,64.75
602,Inventory Manager,63.4375
603,Inventory Manager,65.94117647058823
620,Inventory Manager,55.1764705882353
622,Inventory Manager,61.294117647058826
624,Inventory Manager,69.9375
636,Inventory Manager,47.125
637,Inventory Manager,33.8125
639,Inventory Manager,62.588235294117645
640,Inventory Manager,57.470588235294116
643,Inventory Manager,55.64705882352941
656,Inventory Manager,63.11764705882353
661,Inventory Manager,63.64705882352941
665,Inventory Manager,60.23529411764706
666,Inventory Manager,41.294117647058826
691,Inventory Manager,61.5625
6,Inventory Manager,54.529411764705884
69,Inventory Manager,70.82352941176471
705,Inventory Manager,58.23529411764706
708,Inventory Manager,59.11764705882353
712,Inventory Manager,64.6470588235294
716,Inventory Manager,61.625
719,Inventory Manager,58.705882352941174
722,Inventory Manager,67.05882352941177
726,Inventory Manager,57.0
727,Inventory Manager,50.1875
729,Inventory Manager,46.1764705882353
736,Inventory Manager,65.88235294117646
747,Inventory Manager,47.0
749,Inventory Manager,55.35294117647059
750,Inventory Manager,63.9375
773,Inventory Manager,61.375
790,Inventory Manager,57.0
79,Inventory Manager,60.411764705882355
799,Inventory Manager,57.88235294117647
807,Inventory Manager,61.64705882352941
808,Inventory Manager,52.470588235294116
819,Inventory Manager,57.5
820,Inventory Manager,63.529411764705884
823,Inventory Manager,61.411764705882355
825,Inventory Manager,62.76470588235294
828,Inventory Manager,59.94117647058823
831,Inventory Manager,63.11764705882353
833,Inventory Manager,50.64705882352941
835,Inventory Manager,58.0
836,Inventory Manager,63.8125
840,Inventory Manager,54.88235294117647
845,Inventory Manager,58.35294117647059
852,Inventory Manager,60.6875
854,Inventory Manager,65.76470588235294
859,Inventory Manager,52.11764705882353
862,Inventory Manager,56.64705882352941
869,Inventory Manager,57.125
876,Inventory Manager,58.294117647058826
885,Inventory Manager,58.88235294117647
886,Inventory Manager,59.625
894,Inventory Manager,45.588235294117645
897,Inventory Manager,54.705882352941174
902,Inventory Manager,50.9375
911,Inventory Manager,58.94117647058823
926,Inventory Manager,60.88235294117647
92,Inventory Manager,60.375
942,Inventory Manager,67.11764705882354
951,Inventory Manager,61.88235294117647
958,Inventory Manager,65.29411764705883
959,Inventory Manager,62.88235294117647
961,Inventory Manager,52.0
962,Inventory Manager,65.88235294117646
966,Inventory Manager,60.11764705882353
973,Inventory Manager,59.11764705882353
988,Inventory Manager,63.8235294117647
997,Inventory Manager,66.82352941176471
102,Inventory Manager,67.05555555555556
110,Inventory Manager,70.27777777777777
120,Inventory Manager,32.44444444444444
129,Inventory Manager,67.88888888888889
140,Inventory Manager,64.05555555555556
143,Inventory Manager,59.666666666666664
152,Inventory Manager,67.94444444444444
153,Inventory Manager,63.5
175,Inventory Manager,66.16666666666667
182,Inventory Manager,63.333333333333336
186,Inventory Manager,62.44444444444444
191,Inventory Manager,63.111111111111114
192,Inventory Manager,64.55555555555556
1,Inventory Manager,64.83333333333333
203,Inventory Manager,40.44444444444444
207,Inventory Manager,53.72222222222222
214,Inventory Manager,57.44444444444444
218,Inventory Manager,67.38888888888889
238,Inventory Manager,71.33333333333333
23,Inventory Manager,50.333333333333336
239,Inventory Manager,61.27777777777778
241,Inventory Manager,69.94444444444444
247,Inventory Manager,64.66666666666667
249,Inventory Manager,67.11111111111111
250,Inventory Manager,52.0
265,Inventory Manager,59.72222222222222
275,Inventory Manager,56.55555555555556
286,Inventory Manager,51.27777777777778
289,Inventory Manager,66.27777777777777
291,Inventory Manager,71.22222222222223
293,Inventory Manager,55.27777777777778
301,Inventory Manager,59.94444444444444
303,Inventory Manager,62.611111111111114
309,Inventory Manager,59.0
310,Inventory Manager,62.76470588235294
320,Inventory Manager,51.77777777777778
331,Inventory Manager,58.166666666666664
338,Inventory Manager,53.166666666666664
355,Inventory Manager,72.94444444444444
357,Inventory Manager,63.5
359,Inventory Manager,64.88888888888889
37,Inventory Manager,58.888888888888886
381,Inventory Manager,53.705882352941174
382,Inventory Manager,62.27777777777778
388,Inventory Manager,49.05555555555556
391,Inventory Manager,57.27777777777778
393,Inventory Manager,73.0
394,Inventory Manager,66.5
400,Inventory Manager,58.5
404,Inventory Manager,70.17647058823529
40,Inventory Manager,45.888888888888886
414,Inventory Manager,59.333333333333336
41,Inventory Manager,68.88888888888889
419,Inventory Manager,64.72222222222223
437,Inventory Manager,70.83333333333333
43,Inventory Manager,49.72222222222222
446,Inventory Manager,58.111111111111114
456,Inventory Manager,66.5
457,Inventory Manager,62.22222222222222
460,Inventory Manager,55.22222222222222
470,Inventory Manager,61.166666666666664
474,Inventory Manager,59.27777777777778
479,Inventory Manager,74.17647058823529
482,Inventory Manager,62.55555555555556
498,Inventory Manager,54.611111111111114
513,Inventory Manager,63.388888888888886
514,Inventory Manager,46.72222222222222
516,Inventory Manager,55.77777777777778
520,Inventory Manager,56.77777777777778
523,Inventory Manager,61.388888888888886
528,Inventory Manager,61.77777777777778
536,Inventory Manager,65.66666666666667
550,Inventory Manager,43.94444444444444
555,Inventory Manager,55.44444444444444
563,Inventory Manager,74.27777777777777
570,Inventory Manager,62.611111111111114
572,Inventory Manager,62.94444444444444
573,Inventory Manager,63.72222222222222
57,Inventory Manager,65.5
591,Inventory Manager,73.16666666666667
595,Inventory Manager,56.5
596,Inventory Manager,56.333333333333336
5,Inventory Manager,47.77777777777778
601,Inventory Manager,64.94444444444444
614,Inventory Manager,47.27777777777778
62,Inventory Manager,63.666666666666664
647,Inventory Manager,69.5
64,Inventory Manager,61.55555555555556
669,Inventory Manager,64.44444444444444
670,Inventory Manager,60.333333333333336
680,Inventory Manager,55.888888888888886
681,Inventory Manager,69.11111111111111
685,Inventory Manager,58.888888888888886
690,Inventory Manager,71.5
713,Inventory Manager,68.38888888888889
725,Inventory Manager,60.27777777777778
739,Inventory Manager,64.77777777777777
742,Inventory Manager,63.166666666666664
751,Inventory Manager,46.388888888888886
752,Inventory Manager,73.94444444444444
756,Inventory Manager,52.88235294117647
765,Inventory Manager,50.888888888888886
769,Inventory Manager,69.22222222222223
772,Inventory Manager,70.77777777777777
780,Inventory Manager,55.05555555555556
796,Inventory Manager,71.66666666666667
818,Inventory Manager,61.833333333333336
826,Inventory Manager,67.38888888888889
837,Inventory Manager,68.44444444444444
838,Inventory Manager,63.27777777777778
842,Inventory Manager,68.22222222222223
847,Inventory Manager,61.55555555555556
84,Inventory Manager,58.111111111111114
849,Inventory Manager,63.0
856,Inventory Manager,68.0
858,Inventory Manager,51.27777777777778
877,Inventory Manager,66.94444444444444
878,Inventory Manager,71.05555555555556
882,Inventory Manager,59.833333333333336
891,Inventory Manager,51.22222222222222
896,Inventory Manager,55.833333333333336
900,Inventory Manager,64.5
901,Inventory Manager,69.76470588235294
904,Inventory Manager,64.27777777777777
905,Inventory Manager,57.333333333333336
909,Inventory Manager,69.61111111111111
927,Inventory Manager,61.22222222222222
943,Inventory Manager,54.388888888888886
945,Inventory Manager,64.83333333333333
948,Inventory Manager,60.22222222222222
94,Inventory Manager,51.111111111111114
953,Inventory Manager,62.05555555555556
955,Inventory Manager,55.5
956,Inventory Manager,62.05555555555556
974,Inventory Manager,61.611111111111114
976,Inventory Manager,56.111111111111114
984,Inventory Manager,65.5
104,Inventory Manager,42.642857142857146
112,Inventory Manager,31.642857142857142
118,Inventory Manager,60.5
119,Inventory Manager,25.642857142857142
123,Inventory Manager,47.642857142857146
12,Inventory Manager,69.42857142857143
131,Inventory Manager,71.14285714285714
157,Inventory Manager,61.69230769230769
164,Inventory Manager,55.92857142857143
165,Inventory Manager,41.785714285714285
178,Inventory Manager,59.285714285714285
184,Inventory Manager,50.857142857142854
199,Inventory Manager,42.714285714285715
209,Inventory Manager,53.23076923076923
210,Inventory Manager,46.42857142857143
215,Inventory Manager,42.07142857142857
220,Inventory Manager,50.0
222,Inventory Manager,76.42857142857143
229,Inventory Manager,63.214285714285715
235,Inventory Manager,58.642857142857146
243,Inventory Manager,39.714285714285715
244,Inventory Manager,56.5
252,Inventory Manager,77.57142857142857
254,Inventory Manager,41.785714285714285
266,Inventory Manager,32.785714285714285
272,Inventory Manager,51.785714285714285
278,Inventory Manager,45.642857142857146
279,Inventory Manager,65.14285714285714
283,Inventory Manager,28.357142857142858
292,Inventory Manager,65.21428571428571
314,Inventory Manager,58.214285714285715
325,Inventory Manager,71.28571428571429
327,Inventory Manager,49.357142857142854
329,Inventory Manager,53.142857142857146
333,Inventory Manager,55.07142857142857
34,Inventory Manager,52.5
349,Inventory Manager,48.92857142857143
372,Inventory Manager,47.07142857142857
373,Inventory Manager,50.07142857142857
387,Inventory Manager,51.57142857142857
399,Inventory Manager,46.285714285714285
406,Inventory Manager,66.42857142857143
413,Inventory Manager,38.714285714285715
415,Inventory Manager,60.5
422,Inventory Manager,70.71428571428571
434,Inventory Manager,50.642857142857146
436,Inventory Manager,68.92857142857143
451,Inventory Manager,38.07142857142857
459,Inventory Manager,33.07142857142857
463,Inventory Manager,70.71428571428571
473,Inventory Manager,66.28571428571429
487,Inventory Manager,47.857142857142854
494,Inventory Manager,70.85714285714286
495,Inventory Manager,47.46153846153846
496,Inventory Manager,31.642857142857142
4,Inventory Manager,61.5
500,Inventory Manager,65.92857142857143
509,Inventory Manager,54.142857142857146
510,Inventory Manager,32.92857142857143
511,Inventory Manager,72.71428571428571
515,Inventory Manager,79.71428571428571
544,Inventory Manager,34.0
545,Inventory Manager,38.857142857142854
558,Inventory Manager,40.42857142857143
571,Inventory Manager,66.0
576,Inventory Manager,51.357142857142854
578,Inventory Manager,63.714285714285715
584,Inventory Manager,41.714285714285715
586,Inventory Manager,41.785714285714285
587,Inventory Manager,68.28571428571429
592,Inventory Manager,70.28571428571429
598,Inventory Manager,42.642857142857146
604,Inventory Manager,61.42857142857143
608,Inventory Manager,75.85714285714286
610,Inventory Manager,51.142857142857146
612,Inventory Manager,25.214285714285715
623,Inventory Manager,40.714285714285715
63,Inventory Manager,67.5
648,Inventory Manager,55.0
652,Inventory Manager,57.07142857142857
653,Inventory Manager,33.214285714285715
655,Inventory Manager,61.214285714285715
657,Inventory Manager,53.57142857142857
675,Inventory Manager,68.85714285714286
678,Inventory Manager,76.92857142857143
683,Inventory Manager,58.0
701,Inventory Manager,58.785714285714285
707,Inventory Manager,61.07142857142857
710,Inventory Manager,66.0
71,Inventory Manager,50.5
728,Inventory Manager,71.07142857142857
732,Inventory Manager,38.5
73,Inventory Manager,57.214285714285715
745,Inventory Manager,70.57142857142857
757,Inventory Manager,62.214285714285715
758,Inventory Manager,70.64285714285714
76,Inventory Manager,62.785714285714285
770,Inventory Manager,45.642857142857146
771,Inventory Manager,43.214285714285715
774,Inventory Manager,30.714285714285715
779,Inventory Manager,74.92857142857143
781,Inventory Manager,71.57142857142857
782,Inventory Manager,53.5
791,Inventory Manager,61.142857142857146
797,Inventory Manager,42.714285714285715
802,Inventory Manager,57.642857142857146
804,Inventory Manager,59.357142857142854
805,Inventory Manager,69.78571428571429
809,Inventory Manager,55.42857142857143
812,Inventory Manager,56.57142857142857
81,Inventory Manager,39.0
829,Inventory Manager,73.21428571428571
830,Inventory Manager,63.785714285714285
841,Inventory Manager,49.285714285714285
848,Inventory Manager,68.0
860,Inventory Manager,56.5
863,Inventory Manager,31.785714285714285
865,Inventory Manager,45.857142857142854
867,Inventory Manager,43.714285714285715
868,Inventory Manager,37.714285714285715
879,Inventory Manager,67.42857142857143
895,Inventory Manager,39.714285714285715
903,Inventory Manager,72.07142857142857
907,Inventory Manager,42.142857142857146
90,Inventory Manager,43.57142857142857
912,Inventory Manager,39.285714285714285
913,Inventory Manager,55.57142857142857
916,Inventory Manager,76.14285714285714
930,Inventory Manager,66.85714285714286
933,Inventory Manager,54.5
935,Inventory Manager,66.85714285714286
963,Inventory Manager,52.57142857142857
995,Inventory Manager,38.42857142857143
998,Inventory Manager,50.357142857142854
99,Inventory Manager,45.625
999,Inventory Manager,52.0
101,Inventory Manager,29.166666666666668
107,Inventory Manager,48.142857142857146
108,Inventory Manager,47.42857142857143
124,Inventory Manager,54.875
132,Inventory Manager,50.0
148,Inventory Manager,49.0
150,Inventory Manager,52.142857142857146
155,Inventory Manager,54.625
158,Inventory Manager,50.285714285714285
159,Inventory Manager,56.42857142857143
162,Inventory Manager,49.285714285714285
167,Inventory Manager,50.625
169,Inventory Manager,43.285714285714285
174,Inventory Manager,43.0
176,Inventory Manager,50.0
183,Inventory Manager,45.666666666666664
185,Inventory Manager,58.25
187,Inventory Manager,42.875
190,Inventory Manager,50.714285714285715
197,Inventory Manager,37.833333333333336
205,Inventory Manager,64.875
206,Inventory Manager,36.714285714285715
228,Inventory Manager,39.857142857142854
237,Inventory Manager,53.125
240,Inventory Manager,57.714285714285715
270,Inventory Manager,51.714285714285715
273,Inventory Manager,57.714285714285715
281,Inventory Manager,45.42857142857143
294,Inventory Manager,47.75
298,Inventory Manager,37.333333333333336
300,Inventory Manager,50.857142857142854
305,Inventory Manager,29.0
311,Inventory Manager,35.42857142857143
322,Inventory Manager,60.625
336,Inventory Manager,52.0
344,Inventory Manager,51.857142857142854
347,Inventory Manager,51.0
348,Inventory Manager,62.25
364,Inventory Manager,42.0
369,Inventory Manager,64.125
374,Inventory Manager,60.857142857142854
378,Inventory Manager,47.875
385,Inventory Manager,46.125
39,Inventory Manager,62.375
408,Inventory Manager,40.285714285714285
412,Inventory Manager,44.57142857142857
427,Inventory Manager,45.57142857142857
433,Inventory Manager,49.0
438,Inventory Manager,43.0
440,Inventory Manager,44.75
445,Inventory Manager,55.57142857142857
45,Inventory Manager,42.142857142857146
465,Inventory Manager,40.285714285714285
466,Inventory Manager,45.5
467,Inventory Manager,56.857142857142854
477,Inventory Manager,39.0
480,Inventory Manager,52.25
485,Inventory Manager,46.75
48,Inventory Manager,54.42857142857143
493,Inventory Manager,25.833333333333332
497,Inventory Manager,34.833333333333336
501,Inventory Manager,56.75
502,Inventory Manager,42.0
50,Inventory Manager,48.142857142857146
512,Inventory Manager,52.25
526,Inventory Manager,49.142857142857146
527,Inventory Manager,40.25
535,Inventory Manager,50.875
53,Inventory Manager,28.166666666666668
548,Inventory Manager,45.625
556,Inventory Manager,44.42857142857143
559,Inventory Manager,49.375
561,Inventory Manager,44.333333333333336
562,Inventory Manager,52.142857142857146
568,Inventory Manager,54.285714285714285
579,Inventory Manager,57.5
581,Inventory Manager,50.142857142857146
590,Inventory Manager,52.375
594,Inventory Manager,53.625
606,Inventory Manager,45.285714285714285
607,Inventory Manager,41.625
651,Inventory Manager,56.625
654,Inventory Manager,58.125
65,Inventory Manager,34.857142857142854
673,Inventory Manager,44.166666666666664
677,Inventory Manager,40.0
682,Inventory Manager,35.142857142857146
687,Inventory Manager,62.42857142857143
694,Inventory Manager,53.285714285714285
70,Inventory Manager,48.142857142857146
715,Inventory Manager,41.142857142857146
733,Inventory Manager,54.25
737,Inventory Manager,41.42857142857143
741,Inventory Manager,53.25
744,Inventory Manager,61.666666666666664
754,Inventory Manager,33.333333333333336
761,Inventory Manager,47.857142857142854
763,Inventory Manager,24.333333333333332
764,Inventory Manager,42.285714285714285
776,Inventory Manager,30.333333333333332
777,Inventory Manager,31.0
778,Inventory Manager,45.75
786,Inventory Manager,43.0
78,Inventory Manager,30.166666666666668
792,Inventory Manager,46.142857142857146
803,Inventory Manager,39.285714285714285
827,Inventory Manager,61.375
82,Inventory Manager,52.625
839,Inventory Manager,32.857142857142854
850,Inventory Manager,62.375
851,Inventory Manager,34.714285714285715
864,Inventory Manager,45.142857142857146
873,Inventory Manager,45.42857142857143
888,Inventory Manager,48.857142857142854
890,Inventory Manager,45.714285714285715
915,Inventory Manager,50.142857142857146
924,Inventory Manager,41.333333333333336
929,Inventory Manager,46.666666666666664
934,Inventory Manager,47.285714285714285
936,Inventory Manager,62.25
938,Inventory Manager,55.714285714285715
93,Inventory Manager,51.333333333333336
939,Inventory Manager,58.5
949,Inventory Manager,50.333333333333336
952,Inventory Manager,34.285714285714285
954,Inventory Manager,58.5
964,Inventory Manager,58.375
968,Inventory Manager,52.75
96,Inventory Manager,46.142857142857146
971,Inventory Manager,51.0
972,Inventory Manager,52.857142857142854
979,Inventory Manager,46.25
986,Inventory Manager,46.857142857142854
994,Inventory Manager,33.0
0,Retail Sales Associate,45.833333333333336
1001,Retail Sales Associate,60.388888888888886
105,Retail Sales Associate,78.76470588235294
106,Retail Sales Associate,69.72222222222223
10,Retail Sales Associate,65.94444444444444
111,Retail Sales Associate,75.66666666666667
114,Retail Sales Associate,66.66666666666667
117,Retail Sales Associate,57.0
121,Retail Sales Associate,55.833333333333336
127,Retail Sales Associate,76.11111111111111
13,Retail Sales Associate,72.77777777777777
15,Retail Sales Associate,43.0
160,Retail Sales Associate,71.5
166,Retail Sales Associate,43.44444444444444
172,Retail Sales Associate,59.166666666666664
17,Retail Sales Associate,71.66666666666667
181,Retail Sales Associate,54.27777777777778
18,Retail Sales Associate,73.83333333333333
195,Retail Sales Associate,48.55555555555556
196,Retail Sales Associate,46.72222222222222
19,Retail Sales Associate,73.55555555555556
216,Retail Sales Associate,79.16666666666667
21,Retail Sales Associate,65.27777777777777
219,Retail Sales Associate,53.666666666666664
221,Retail Sales Associate,62.833333333333336
223,Retail Sales Associate,73.05555555555556
226,Retail Sales Associate,58.44444444444444
236,Retail Sales Associate,68.94444444444444
248,Retail Sales Associate,77.23529411764706
257,Retail Sales Associate,67.61111111111111
258,Retail Sales Associate,69.11111111111111
269,Retail Sales Associate,68.6470588235294
271,Retail Sales Associate,38.5
280,Retail Sales Associate,73.33333333333333
29,Retail Sales Associate,67.38888888888889
337,Retail Sales Associate,55.111111111111114
340,Retail Sales Associate,46.27777777777778
